subject	group	condition	stimtype	context	videoname	trialrank	code	cue	response	rt	zoom
79	Experts	Empathy	Neutral	Not-responsible	55	2	106	Approach	correct	716.6	in
79	Experts	Empathy	Neutral	Not-responsible	55	3	106	Approach	correct	920.7	in
79	Experts	Empathy	Neutral	Not-responsible	55	4	107	Avoid	correct	862.7	out
79	Experts	Empathy	Neutral	Not-responsible	57	1	106	Approach	correct	939.6	in
79	Experts	Empathy	Neutral	Not-responsible	57	2	107	Avoid	correct	1102.3	out
79	Experts	Empathy	Neutral	Not-responsible	57	3	106	Approach	correct	1361.6	in
79	Experts	Empathy	Neutral	Not-responsible	57	4	107	Avoid	correct	516.6	out
79	Experts	Empathy	Neutral	Not-responsible	61	1	106	Approach	correct	698.6	in
79	Experts	Empathy	Neutral	Not-responsible	61	2	107	Avoid	correct	601.2	out
79	Experts	Empathy	Neutral	Not-responsible	61	3	107	Avoid	correct	967.3	out
79	Experts	Empathy	Neutral	Not-responsible	61	4	106	Approach	correct	811.9	in
79	Experts	Empathy	Neutral	Not-responsible	70	1	106	Approach	correct	760.1	in
79	Experts	Empathy	Neutral	Not-responsible	70	2	107	Avoid	correct	841.5	out
79	Experts	Empathy	Neutral	Not-responsible	70	3	107	Avoid	correct	1036.7	out
79	Experts	Empathy	Neutral	Not-responsible	70	4	106	Approach	correct	717.5	in
79	Experts	Empathy	Neutral	Responsible	37	1	105	Avoid	correct	1168.2	out
79	Experts	Empathy	Neutral	Responsible	37	2	104	Approach	correct	633.3	in
79	Experts	Empathy	Neutral	Responsible	37	3	104	Approach	correct	973.5	in
79	Experts	Empathy	Neutral	Responsible	37	4	105	Avoid	correct	833.3	out
79	Experts	Empathy	Neutral	Responsible	45	1	105	Avoid	correct	847.6	out
79	Experts	Empathy	Neutral	Responsible	45	2	104	Approach	correct	883.3	in
79	Experts	Empathy	Neutral	Responsible	45	3	105	Avoid	correct	839.6	out
79	Experts	Empathy	Neutral	Responsible	45	4	104	Approach	correct	813.6	in
79	Experts	Empathy	Neutral	Responsible	46	1	104	Approach	correct	834.8	in
79	Experts	Empathy	Neutral	Responsible	46	2	105	Avoid	correct	946.2	out
79	Experts	Empathy	Neutral	Responsible	46	3	105	Avoid	correct	644.2	out
79	Experts	Empathy	Neutral	Responsible	46	4	105	Avoid	incorrect	600	in
79	Experts	Empathy	Neutral	Responsible	49	1	104	Approach	correct	883.3	in
79	Experts	Empathy	Neutral	Responsible	49	2	105	Avoid	correct	812.2	out
79	Experts	Empathy	Neutral	Responsible	49	3	104	Approach	correct	825.5	in
79	Experts	Empathy	Neutral	Responsible	49	4	104	Approach	incorrect	640.1	out
79	Experts	Empathy	Neutral	Responsible	52	1	105	Avoid	correct	778.6	out
79	Experts	Empathy	Neutral	Responsible	52	2	105	Avoid	correct	886.7	out
79	Experts	Empathy	Neutral	Responsible	52	3	104	Approach	correct	550	in
79	Experts	Empathy	Neutral	Responsible	52	4	104	Approach	correct	616	in
80	Experts	Compassion	Emotional	Not-responsible	1	1	102	Approach	correct	720.5	in
80	Experts	Compassion	Emotional	Not-responsible	1	2	103	Avoid	correct	1083.8	out
80	Experts	Compassion	Emotional	Not-responsible	1	3	102	Approach	correct	823.9	in
80	Experts	Compassion	Emotional	Not-responsible	1	4	103	Avoid	correct	751.2	out
80	Experts	Compassion	Emotional	Not-responsible	15	1	102	Approach	correct	745.2	in
80	Experts	Compassion	Emotional	Not-responsible	15	2	103	Avoid	correct	863.2	out
80	Experts	Compassion	Emotional	Not-responsible	15	3	103	Avoid	correct	620.5	out
80	Experts	Compassion	Emotional	Not-responsible	15	4	102	Approach	correct	495.2	in
80	Experts	Compassion	Emotional	Not-responsible	5	1	103	Avoid	correct	1033.4	out
80	Experts	Compassion	Emotional	Not-responsible	5	2	102	Approach	correct	1327.2	in
80	Experts	Compassion	Emotional	Not-responsible	5	3	102	Approach	correct	1000	in
80	Experts	Compassion	Emotional	Not-responsible	5	4	103	Avoid	correct	981.1	out
80	Experts	Compassion	Emotional	Not-responsible	6	1	102	Approach	correct	1375.2	in
80	Experts	Compassion	Emotional	Not-responsible	6	2	103	Avoid	correct	848.5	out
80	Experts	Compassion	Emotional	Not-responsible	6	3	102	Approach	correct	883.3	in
80	Experts	Compassion	Emotional	Not-responsible	6	4	103	Avoid	correct	885.2	out
80	Experts	Compassion	Emotional	Not-responsible	9	1	103	Avoid	correct	690.6	out
80	Experts	Compassion	Emotional	Not-responsible	9	2	102	Approach	correct	866	in
80	Experts	Compassion	Emotional	Not-responsible	9	3	103	Avoid	correct	694.5	out
80	Experts	Compassion	Emotional	Not-responsible	9	4	102	Approach	correct	609.3	in
80	Experts	Compassion	Emotional	Responsible	22	1	100	Approach	correct	883.4	in
80	Experts	Compassion	Emotional	Responsible	22	2	101	Avoid	correct	800	out
80	Experts	Compassion	Emotional	Responsible	22	3	100	Approach	correct	727.9	in
80	Experts	Compassion	Emotional	Responsible	22	4	101	Avoid	correct	766.7	out
80	Experts	Compassion	Emotional	Responsible	24	1	100	Approach	correct	762.5	in
80	Experts	Compassion	Emotional	Responsible	24	2	101	Avoid	correct	895.9	out
80	Experts	Compassion	Emotional	Responsible	24	3	101	Avoid	correct	927.2	out
80	Experts	Compassion	Emotional	Responsible	24	4	100	Approach	correct	683.4	in
80	Experts	Compassion	Emotional	Responsible	29	1	100	Approach	correct	800.1	in
80	Experts	Compassion	Emotional	Responsible	29	2	101	Avoid	correct	801.9	out
80	Experts	Compassion	Emotional	Responsible	29	3	101	Avoid	correct	569.9	out
80	Experts	Compassion	Emotional	Responsible	29	4	100	Approach	correct	751.2	in
80	Experts	Compassion	Emotional	Responsible	30	1	101	Avoid	correct	1018.5	out
80	Experts	Compassion	Emotional	Responsible	30	2	100	Approach	NA	NA	NA
80	Experts	Compassion	Emotional	Responsible	30	3	101	Avoid	correct	1017.9	out
80	Experts	Compassion	Emotional	Responsible	30	4	100	Approach	correct	884.5	in
80	Experts	Compassion	Emotional	Responsible	36	1	101	Avoid	correct	973.9	out
80	Experts	Compassion	Emotional	Responsible	36	2	100	Approach	correct	603.3	in
80	Experts	Compassion	Emotional	Responsible	36	3	100	Approach	correct	800	in
80	Experts	Compassion	Emotional	Responsible	36	4	101	Avoid	correct	517.2	out
80	Experts	Compassion	Neutral	Not-responsible	53	1	106	Approach	correct	982.5	in
80	Experts	Compassion	Neutral	Not-responsible	53	2	106	Approach	correct	1015.9	in
80	Experts	Compassion	Neutral	Not-responsible	53	3	107	Avoid	correct	683.4	out
80	Experts	Compassion	Neutral	Not-responsible	53	4	107	Avoid	correct	587.9	out
80	Experts	Compassion	Neutral	Not-responsible	55	1	107	Avoid	correct	853.9	out
80	Experts	Compassion	Neutral	Not-responsible	55	2	106	Approach	correct	886.6	in
80	Experts	Compassion	Neutral	Not-responsible	55	3	106	Approach	correct	702.5	in
80	Experts	Compassion	Neutral	Not-responsible	55	4	107	Avoid	correct	944.6	out
80	Experts	Compassion	Neutral	Not-responsible	57	1	106	Approach	correct	1025.9	in
80	Experts	Compassion	Neutral	Not-responsible	57	2	107	Avoid	correct	779.9	out
80	Experts	Compassion	Neutral	Not-responsible	57	3	106	Approach	correct	842.5	in
80	Experts	Compassion	Neutral	Not-responsible	57	4	107	Avoid	correct	683.4	out
80	Experts	Compassion	Neutral	Not-responsible	61	1	106	Approach	correct	726.6	in
80	Experts	Compassion	Neutral	Not-responsible	61	2	107	Avoid	correct	502.5	out
80	Experts	Compassion	Neutral	Not-responsible	61	3	107	Avoid	correct	603.2	out
80	Experts	Compassion	Neutral	Not-responsible	61	4	106	Approach	correct	726.6	in
80	Experts	Compassion	Neutral	Not-responsible	70	1	106	Approach	correct	817.2	in
80	Experts	Compassion	Neutral	Not-responsible	70	2	107	Avoid	correct	771.2	out
80	Experts	Compassion	Neutral	Not-responsible	70	3	107	Avoid	correct	658.6	out
80	Experts	Compassion	Neutral	Not-responsible	70	4	106	Approach	correct	683.3	in
80	Experts	Compassion	Neutral	Responsible	37	1	105	Avoid	NA	NA	NA
80	Experts	Compassion	Neutral	Responsible	37	2	104	Approach	correct	902.5	in
80	Experts	Compassion	Neutral	Responsible	37	3	104	Approach	correct	899.3	in
80	Experts	Compassion	Neutral	Responsible	37	4	105	Avoid	correct	823.9	out
80	Experts	Compassion	Neutral	Responsible	45	1	105	Avoid	correct	966.7	out
80	Experts	Compassion	Neutral	Responsible	45	2	104	Approach	correct	883.3	in
80	Experts	Compassion	Neutral	Responsible	45	3	105	Avoid	correct	916.7	out
80	Experts	Compassion	Neutral	Responsible	45	4	104	Approach	correct	572.5	in
80	Experts	Compassion	Neutral	Responsible	46	1	104	Approach	correct	701.2	in
80	Experts	Compassion	Neutral	Responsible	46	2	105	Avoid	correct	819.9	out
80	Experts	Compassion	Neutral	Responsible	46	3	105	Avoid	correct	800.1	out
80	Experts	Compassion	Neutral	Responsible	46	4	105	Avoid	correct	833.3	out
80	Experts	Compassion	Neutral	Responsible	49	1	104	Approach	correct	737.3	in
80	Experts	Compassion	Neutral	Responsible	49	2	105	Avoid	correct	867.9	out
80	Experts	Compassion	Neutral	Responsible	49	3	104	Approach	correct	716.7	in
80	Experts	Compassion	Neutral	Responsible	49	4	104	Approach	correct	624.6	in
80	Experts	Compassion	Neutral	Responsible	52	1	105	Avoid	correct	900.6	out
80	Experts	Compassion	Neutral	Responsible	52	2	105	Avoid	correct	849.9	out
80	Experts	Compassion	Neutral	Responsible	52	3	104	Approach	correct	732.6	in
80	Experts	Compassion	Neutral	Responsible	52	4	104	Approach	correct	569.2	in
80	Experts	Empathy	Emotional	Not-responsible	10	1	102	Approach	correct	926.5	in
80	Experts	Empathy	Emotional	Not-responsible	10	2	103	Avoid	correct	977.2	out
80	Experts	Empathy	Emotional	Not-responsible	10	3	102	Approach	correct	765.8	in
80	Experts	Empathy	Emotional	Not-responsible	10	4	103	Avoid	correct	867.1	out
80	Experts	Empathy	Emotional	Not-responsible	11	1	102	Approach	correct	1026.5	in
80	Experts	Empathy	Emotional	Not-responsible	11	2	102	Approach	correct	616.4	in
80	Experts	Empathy	Emotional	Not-responsible	11	3	103	Avoid	correct	1000	out
80	Experts	Empathy	Emotional	Not-responsible	11	4	103	Avoid	correct	600.5	out
80	Experts	Empathy	Emotional	Not-responsible	17	1	102	Approach	correct	1040.5	in
80	Experts	Empathy	Emotional	Not-responsible	17	2	103	Avoid	correct	1000.1	out
80	Experts	Empathy	Emotional	Not-responsible	17	3	103	Avoid	correct	966.7	out
80	Experts	Empathy	Emotional	Not-responsible	17	4	102	Approach	correct	978.5	in
80	Experts	Empathy	Emotional	Not-responsible	18	1	103	Avoid	correct	845.1	out
80	Experts	Empathy	Emotional	Not-responsible	18	2	102	Approach	correct	687	in
80	Experts	Empathy	Emotional	Not-responsible	18	3	102	Approach	correct	858.4	in
80	Experts	Empathy	Emotional	Not-responsible	18	4	103	Avoid	correct	774.4	out
80	Experts	Empathy	Emotional	Not-responsible	3	1	102	Approach	correct	800	in
80	Experts	Empathy	Emotional	Not-responsible	3	2	102	Approach	correct	579.8	in
80	Experts	Empathy	Emotional	Not-responsible	3	3	103	Avoid	correct	964.5	out
80	Experts	Empathy	Emotional	Not-responsible	3	4	103	Avoid	correct	635.1	out
80	Experts	Empathy	Emotional	Responsible	20	1	101	Avoid	correct	841.1	out
80	Experts	Empathy	Emotional	Responsible	20	2	101	Avoid	correct	564.4	out
80	Experts	Empathy	Emotional	Responsible	20	3	100	Approach	correct	668.5	in
80	Experts	Empathy	Emotional	Responsible	20	4	100	Approach	correct	723.1	in
80	Experts	Empathy	Emotional	Responsible	28	1	100	Approach	correct	559.8	in
80	Experts	Empathy	Emotional	Responsible	28	2	101	Avoid	correct	935.8	out
80	Experts	Empathy	Emotional	Responsible	28	3	100	Approach	correct	766.7	in
80	Experts	Empathy	Emotional	Responsible	28	4	101	Avoid	correct	707.1	out
80	Experts	Empathy	Emotional	Responsible	33	1	101	Avoid	correct	655	out
80	Experts	Empathy	Emotional	Responsible	33	2	100	Approach	correct	764.3	in
80	Experts	Empathy	Emotional	Responsible	33	3	101	Avoid	correct	566.7	out
80	Experts	Empathy	Emotional	Responsible	33	4	100	Approach	correct	883.4	in
80	Experts	Empathy	Emotional	Responsible	34	1	101	Avoid	correct	704.4	out
80	Experts	Empathy	Emotional	Responsible	34	2	100	Approach	correct	658.3	in
80	Experts	Empathy	Emotional	Responsible	34	3	100	Approach	correct	825	in
80	Experts	Empathy	Emotional	Responsible	34	4	101	Avoid	correct	702.4	out
80	Experts	Empathy	Emotional	Responsible	35	1	101	Avoid	correct	1096.4	out
80	Experts	Empathy	Emotional	Responsible	35	2	100	Approach	correct	805.1	in
80	Experts	Empathy	Emotional	Responsible	35	3	100	Approach	correct	619.7	in
80	Experts	Empathy	Emotional	Responsible	35	4	101	Avoid	correct	800.1	out
80	Experts	Empathy	Neutral	Not-responsible	54	1	107	Avoid	correct	606.4	out
80	Experts	Empathy	Neutral	Not-responsible	54	2	106	Approach	correct	766.6	in
80	Experts	Empathy	Neutral	Not-responsible	54	3	106	Approach	correct	557.1	in
80	Experts	Empathy	Neutral	Not-responsible	54	4	107	Avoid	correct	742.4	out
80	Experts	Empathy	Neutral	Not-responsible	62	1	107	Avoid	correct	808.4	out
80	Experts	Empathy	Neutral	Not-responsible	62	2	107	Avoid	correct	718.4	out
80	Experts	Empathy	Neutral	Not-responsible	62	3	106	Approach	correct	583.8	in
80	Experts	Empathy	Neutral	Not-responsible	62	4	106	Approach	correct	581.8	in
80	Experts	Empathy	Neutral	Not-responsible	63	1	106	Approach	correct	683.4	in
80	Experts	Empathy	Neutral	Not-responsible	63	2	107	Avoid	correct	769.1	out
80	Experts	Empathy	Neutral	Not-responsible	63	3	106	Approach	correct	605	in
80	Experts	Empathy	Neutral	Not-responsible	63	4	107	Avoid	incorrect	523.1	in
80	Experts	Empathy	Neutral	Not-responsible	65	1	107	Avoid	correct	739	out
80	Experts	Empathy	Neutral	Not-responsible	65	2	106	Approach	correct	588.4	in
80	Experts	Empathy	Neutral	Not-responsible	65	3	106	Approach	correct	573	in
80	Experts	Empathy	Neutral	Not-responsible	65	4	107	Avoid	correct	574.3	out
80	Experts	Empathy	Neutral	Not-responsible	67	1	107	Avoid	correct	1000.1	out
80	Experts	Empathy	Neutral	Not-responsible	67	2	107	Avoid	correct	577.8	out
80	Experts	Empathy	Neutral	Not-responsible	67	3	106	Approach	correct	896.5	in
80	Experts	Empathy	Neutral	Not-responsible	67	4	106	Approach	correct	907.1	in
80	Experts	Empathy	Neutral	Responsible	39	1	104	Approach	correct	584.3	in
80	Experts	Empathy	Neutral	Responsible	39	2	104	Approach	correct	783.7	in
80	Experts	Empathy	Neutral	Responsible	39	3	105	Avoid	correct	716.7	out
80	Experts	Empathy	Neutral	Responsible	39	4	104	Approach	correct	600	in
80	Experts	Empathy	Neutral	Responsible	43	1	105	Avoid	correct	893.8	out
80	Experts	Empathy	Neutral	Responsible	43	2	105	Avoid	correct	716.7	out
80	Experts	Empathy	Neutral	Responsible	43	3	105	Avoid	correct	766.7	out
80	Experts	Empathy	Neutral	Responsible	43	4	105	Avoid	correct	883.4	out
80	Experts	Empathy	Neutral	Responsible	47	1	104	Approach	correct	689.7	in
80	Experts	Empathy	Neutral	Responsible	47	2	105	Avoid	correct	612.4	out
80	Experts	Empathy	Neutral	Responsible	47	3	105	Avoid	correct	408.4	out
80	Experts	Empathy	Neutral	Responsible	47	4	105	Avoid	correct	855.1	out
80	Experts	Empathy	Neutral	Responsible	50	1	105	Avoid	correct	729	out
80	Experts	Empathy	Neutral	Responsible	50	2	104	Approach	correct	718.4	in
80	Experts	Empathy	Neutral	Responsible	50	3	104	Approach	correct	613.7	in
80	Experts	Empathy	Neutral	Responsible	50	4	105	Avoid	incorrect	737	in
80	Experts	Empathy	Neutral	Responsible	51	1	104	Approach	correct	503.7	in
80	Experts	Empathy	Neutral	Responsible	51	2	104	Approach	correct	665.7	in
80	Experts	Empathy	Neutral	Responsible	51	3	104	Approach	correct	589.1	in
80	Experts	Empathy	Neutral	Responsible	51	4	104	Approach	correct	655.1	in
81	Novices	Compassion	Emotional	Not-responsible	1	1	103	Avoid	correct	850	out
81	Novices	Compassion	Emotional	Not-responsible	1	2	102	Approach	correct	662	in
81	Novices	Compassion	Emotional	Not-responsible	1	3	102	Approach	correct	1238	in
81	Novices	Compassion	Emotional	Not-responsible	1	4	103	Avoid	correct	1358.7	out
81	Novices	Compassion	Emotional	Not-responsible	17	1	102	Approach	correct	1000	in
81	Novices	Compassion	Emotional	Not-responsible	17	2	102	Approach	correct	1066.4	in
81	Novices	Compassion	Emotional	Not-responsible	17	3	103	Avoid	correct	987.7	out
81	Novices	Compassion	Emotional	Not-responsible	17	4	103	Avoid	correct	1210.4	out
81	Novices	Compassion	Emotional	Not-responsible	18	1	102	Approach	correct	1351.6	in
81	Novices	Compassion	Emotional	Not-responsible	18	2	103	Avoid	correct	856.2	out
81	Novices	Compassion	Emotional	Not-responsible	18	3	102	Approach	correct	1116.6	in
81	Novices	Compassion	Emotional	Not-responsible	18	4	103	Avoid	correct	1033.6	out
81	Novices	Compassion	Emotional	Not-responsible	3	1	102	Approach	correct	966.7	in
81	Novices	Compassion	Emotional	Not-responsible	3	2	102	Approach	correct	1008.2	in
81	Novices	Compassion	Emotional	Not-responsible	3	3	103	Avoid	correct	1104.9	out
81	Novices	Compassion	Emotional	Not-responsible	3	4	103	Avoid	correct	917.5	out
81	Novices	Compassion	Emotional	Not-responsible	9	1	103	Avoid	correct	904.9	out
81	Novices	Compassion	Emotional	Not-responsible	9	2	103	Avoid	correct	1000	out
81	Novices	Compassion	Emotional	Not-responsible	9	3	102	Approach	correct	883.4	in
81	Novices	Compassion	Emotional	Not-responsible	9	4	102	Approach	correct	1247.6	in
81	Novices	Compassion	Emotional	Responsible	22	1	101	Avoid	correct	982.7	out
81	Novices	Compassion	Emotional	Responsible	22	2	100	Approach	correct	916.7	in
81	Novices	Compassion	Emotional	Responsible	22	3	101	Avoid	correct	800.1	out
81	Novices	Compassion	Emotional	Responsible	22	4	100	Approach	correct	931.2	in
81	Novices	Compassion	Emotional	Responsible	24	1	101	Avoid	correct	1205.4	out
81	Novices	Compassion	Emotional	Responsible	24	2	100	Approach	NA	NA	NA
81	Novices	Compassion	Emotional	Responsible	24	3	100	Approach	correct	899.4	in
81	Novices	Compassion	Emotional	Responsible	24	4	101	Avoid	correct	926.7	out
81	Novices	Compassion	Emotional	Responsible	30	1	101	Avoid	correct	916.7	out
81	Novices	Compassion	Emotional	Responsible	30	2	101	Avoid	correct	1283.4	out
81	Novices	Compassion	Emotional	Responsible	30	3	100	Approach	NA	NA	NA
81	Novices	Compassion	Emotional	Responsible	30	4	100	Approach	correct	1133.7	in
81	Novices	Compassion	Emotional	Responsible	33	1	100	Approach	correct	1005.5	in
81	Novices	Compassion	Emotional	Responsible	33	2	101	Avoid	NA	NA	NA
81	Novices	Compassion	Emotional	Responsible	33	3	101	Avoid	correct	1129.4	out
81	Novices	Compassion	Emotional	Responsible	33	4	100	Approach	correct	841.5	in
81	Novices	Compassion	Emotional	Responsible	36	1	101	Avoid	correct	1200.1	out
81	Novices	Compassion	Emotional	Responsible	36	2	101	Avoid	correct	1233.4	out
81	Novices	Compassion	Emotional	Responsible	36	3	100	Approach	correct	1483.4	in
81	Novices	Compassion	Emotional	Responsible	36	4	100	Approach	correct	1045.5	in
81	Novices	Compassion	Neutral	Not-responsible	53	1	107	Avoid	correct	939.9	out
81	Novices	Compassion	Neutral	Not-responsible	53	2	107	Avoid	correct	1038	out
81	Novices	Compassion	Neutral	Not-responsible	53	3	106	Approach	correct	1000	in
81	Novices	Compassion	Neutral	Not-responsible	53	4	106	Approach	correct	1055.3	in
81	Novices	Compassion	Neutral	Not-responsible	57	1	107	Avoid	correct	1050.7	out
81	Novices	Compassion	Neutral	Not-responsible	57	2	107	Avoid	correct	966.7	out
81	Novices	Compassion	Neutral	Not-responsible	57	3	106	Approach	correct	984.7	in
81	Novices	Compassion	Neutral	Not-responsible	57	4	106	Approach	correct	750	in
81	Novices	Compassion	Neutral	Not-responsible	61	1	107	Avoid	correct	1210.5	out
81	Novices	Compassion	Neutral	Not-responsible	61	2	106	Approach	correct	842.5	in
81	Novices	Compassion	Neutral	Not-responsible	61	3	107	Avoid	correct	843.8	out
81	Novices	Compassion	Neutral	Not-responsible	61	4	106	Approach	correct	973.8	in
81	Novices	Compassion	Neutral	Not-responsible	63	1	106	Approach	correct	916.7	in
